# StartTime = 07/20/2018 02:05:13.6590 PM									
Time (sec)	 Vehicle speed (MPH)	 Engine RPM (RPM)	 Absolute throttle position (%)	 Absolute load value (%)		MPH	RPM	Throttle 	Load
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
						0	0	0	0
